ID,y
365,103.614425659
366,94.230796814
367,111.970939636
368,94.230796814
370,78.5616912842
373,94.3822174072
377,93.6431121826
378,111.717811584
382,103.336280823
384,111.874023438
390,93.8930740356
392,112.028579712
393,112.07244873
395,94.3334960938
396,104.121063232
399,78.7463989258
406,111.747413635
408,111.747413635
409,93.8444747925
410,78.5901870728
412,112.547195435
413,93.3353729248
419,93.8930740356
420,112.028579712
421,93.2087631226
430,102.900222778
434,93.9192657471
436,94.3277130127
437,93.7926559448
438,93.544708252
439,111.874023438
440,93.9192657471
443,111.970939636
446,94.230796814
448,93.8930740356
452,94.0161819458
453,103.308174133
457,103.38898468
458,93.9192657471
459,115.042282104
460,103.308174133
462,103.614425659
464,103.308174133
465,115.660415649
467,114.719184875
471,111.998886108
472,78.5901870728
473,95.6060638428
475,94.230796814
480,94.230796814
488,111.498497009
490,111.747413635
491,103.614425659
492,78.7463989258
493,94.0161819458
497,93.7344818115
498,111.874023438
499,94.1076889038
500,103.308174133
501,93.9192657471
502,112.128227234
506,80.5247192383
510,111.872367859
511,93.6431121826
512,93.6431121826
516,93.6416244507
518,93.6431121826
519,111.874023438
521,93.6416244507
522,111.814727783
526,111.970939636
529,93.8314743042
532,111.874023438
533,93.8930740356
536,112.315361023
537,105.077972412
539,94.230796814
540,103.614425659
541,94.230796814
543,93.9192657471
546,112.028579712
547,93.9192657471
548,78.7463989258
551,93.6999511719
552,103.308174133
556,103.424507141
557,94.3277130127
558,111.970939636
559,94.230796814
560,103.804199219
562,103.614425659
566,94.1041870117
570,111.874023438
571,93.7926559448
572,104.005889893
573,94.230796814
575,115.660415649
576,111.84387207
577,93.8229064941
579,93.5200042725
580,111.874023438
581,112.365318298
589,111.747413635
591,102.937774658
593,94.230796814
594,103.308174133
595,93.9192657471
598,93.6999511719
602,111.874023438
604,112.028579712
606,114.388298035
608,94.230796814
609,103.614425659
610,93.9192657471
616,111.874023438
617,94.2046051025
618,102.937774658
620,103.614425659
622,111.976722717
623,93.3353729248
624,114.319030762
626,111.874023438
628,111.874023438
629,93.9493637085
630,111.874023438
637,94.3334960938
638,103.804527283
643,94.8874206543
645,94.230796814
646,116.547973633
648,94.4905014038
652,94.1041870117
653,93.7926559448
654,111.874023438
656,111.90196991
657,94.1391372681
659,94.1076889038
660,103.614425659
663,93.6431121826
664,112.028579712
666,103.739570618
668,111.874023438
669,93.8930740356
671,94.2046051025
675,93.6416244507
677,93.9192657471
678,111.370506287
679,104.145957947
682,93.8152542114
685,103.308174133
687,94.1041870117
688,93.8444747925
693,111.970939636
696,94.8874206543
698,94.1076889038
701,94.7643127441
704,103.308174133
705,115.660415649
709,111.970939636
710,93.9192657471
711,103.509536743
712,94.230796814
714,111.874023438
715,93.6431121826
716,111.747413635
717,94.1324691772
720,115.660415649
721,93.6431121826
724,102.6300354
725,94.230796814
726,111.874023438
728,111.970939636
731,93.6431121826
734,103.614425659
738,93.9311065674
745,111.874023438
746,93.6431121826
751,78.7463989258
754,93.8524475098
756,94.2684555054
758,93.7926559448
759,112.203521729
761,115.800483704
766,94.2017288208
767,112.11100769
768,93.3353729248
769,111.874023438
770,94.1041870117
771,78.7463989258
772,104.23752594
773,93.6999511719
774,111.874023438
776,111.874023438
777,94.0161819458
780,115.660415649
782,103.614425659
787,102.937774658
788,94.230796814
792,93.3353729248
793,112.646842957
798,94.605796814
800,93.544708252
806,111.747413635
809,111.874023438
811,112.125495911
812,93.2275695801
814,115.660415649
816,102.937774658
817,94.230796814
818,109.232658386
820,112.012947083
823,93.9192657471
829,93.5200042725
830,112.291313171
831,93.3353729248
834,111.874023438
839,94.0161819458
841,78.7463989258
844,103.614425659
845,93.9192657471
848,93.5165023804
850,95.979133606
851,103.308174133
852,94.1076889038
854,93.7961578369
855,94.479133606
856,103.077842712
859,102.892631531
861,111.874023438
864,93.9192657471
865,111.874023438
866,93.6431121826
867,93.8524475098
869,94.230796814
871,93.6431121826
872,111.747413635
882,102.937774658
883,93.9192657471
885,94.230796814
888,94.8874206543
893,111.747413635
901,111.370506287
903,103.614425659
904,94.1076889038
905,103.308174133
910,94.230796814
911,111.970939636
914,112.315361023
918,112.028579712
921,93.3353729248
928,94.0161819458
929,103.308174133
932,93.6752624512
933,103.739570618
934,94.230796814
935,111.874023438
937,78.5617675781
939,94.230796814
940,102.937774658
941,94.0161819458
942,103.308174133
943,94.1076889038
944,103.308174133
947,111.747413635
949,111.970939636
951,111.874023438
952,94.230796814
953,103.614425659
954,78.1746444702
957,111.874023438
959,93.3353729248
960,114.970214844
963,115.660415649
965,111.747413635
967,103.308174133
971,94.0161819458
972,78.5901870728
973,93.6921463013
974,111.874023438
975,94.0161819458
978,117.344459534
980,112.028579712
981,94.1076889038
984,112.315361023
986,94.230796814
988,93.3353729248
989,111.90196991
990,102.937774658
992,111.370506287
996,93.7926559448
999,112.028579712
1000,93.5037231445
1001,111.874023438
1002,93.3353729248
1003,111.874023438
1004,93.3353729248
1008,111.874023438
1009,94.1076889038
1010,104.069412231
1012,118.388008118
1013,93.9493637085
1014,112.125495911
1015,93.6431121826
1016,115.660415649
1019,93.6431121826
1020,112.028579712
1021,94.230796814
1022,103.308174133
1024,94.230796814
1025,78.7463989258
1027,94.230796814
1028,104.23752594
1029,93.7368621826
1030,94.230796814
1033,111.874023438
1036,93.9393615723
1037,111.874023438
1038,93.6431121826
1042,94.230796814
1043,103.308174133
1044,93.9192657471
1045,111.874023438
1047,112.945297241
1050,93.9192657471
1051,111.747413635
1054,93.9192657471
1056,94.1076889038
1057,93.9192657471
1059,94.3277130127
1062,101.320587158
1063,103.308174133
1064,94.1076889038
1066,93.6999511719
1070,104.23752594
1076,111.874023438
1077,103.582069397
1078,111.874023438
1080,111.874023438
1082,110.841804504
1083,94.8874206543
1089,111.216751099
1091,94.8874206543
1093,94.230796814
1097,94.2046051025
1099,93.9493637085
1101,94.230796814
1103,93.8314743042
1104,111.874023438
1106,112.179672241
1109,93.9393615723
1110,111.874023438
1111,94.5303268433
1112,112.732513428
1114,93.9192657471
1116,94.1324691772
1117,111.970939636
1120,93.6431121826
1124,111.874023438
1125,93.4107131958
1126,111.970939636
1134,111.874023438
1137,93.6416244507
1138,111.874023438
1144,111.747413635
1145,93.9192657471
1146,94.2684555054
1148,94.0161819458
1150,93.6431121826
1152,103.614425659
1153,94.230796814
1154,103.804199219
1155,94.230796814
1157,93.6431121826
1162,94.230796814
1165,111.874023438
1166,93.7664642334
1167,103.308174133
1168,94.230796814
1169,102.892631531
1171,115.800483704
1172,94.3277130127
1173,102.892631531
1174,94.0161819458
1176,94.479133606
1177,103.308174133
1178,94.0161819458
1182,111.874023438
1186,94.230796814
1187,112.547195435
1188,93.8313980103
1189,115.660415649
1191,104.543777466
1192,94.230796814
1197,111.874023438
1198,93.3829345703
1200,78.5901870728
1201,94.0161819458
1203,94.3277130127
1209,115.660415649
1214,103.739570618
1218,111.535583496
1222,93.9493637085
1226,94.5270462036
1228,94.0161819458
1230,93.8227539062
1232,78.5901870728
1233,95.688331604
1236,112.945297241
1238,93.9192657471
1241,111.747413635
1244,103.924766541
1246,93.9493637085
1247,112.028579712
1250,111.970939636
1251,93.9493637085
1254,112.028579712
1255,93.9192657471
1256,111.133522034
1257,93.5200042725
1258,93.7647323608
1259,111.747413635
1260,94.230796814
1263,111.747413635
1267,78.7463989258
1268,111.696846008
1271,94.230796814
1272,111.747413635
1274,103.614425659
1275,94.230796814
1276,111.747413635
1277,93.5165023804
1279,94.2684555054
1281,94.0161819458
1282,93.8313980103
1283,112.028579712
1285,111.872367859
1286,93.6416244507
1289,111.874023438
1296,111.696846008
1299,93.6431121826
1301,93.7926559448
1306,93.6431121826
1307,94.0161819458
1308,93.6431121826
1313,111.747413635
1314,94.3277130127
1315,111.874023438
1316,93.6431121826
1317,111.747413635
1319,93.5165023804
1323,94.230796814
1324,103.614425659
1325,94.0161819458
1328,103.308174133
1329,94.1076889038
1330,111.874023438
1331,93.6399459839
1332,103.308174133
1337,94.230796814
1338,111.778862
1339,93.6416244507
1340,111.998886108
1343,112.028579712
1347,103.739570618
1348,94.0161819458
1349,104.543777466
1352,94.2684555054
1354,94.479133606
1359,111.90196991
1360,94.230796814
1363,111.747413635
1364,94.8874206543
1365,103.614425659
1366,94.230796814
1372,94.230796814
1375,103.219863892
1376,93.9192657471
1378,93.6416244507
1379,112.073638916
1380,94.230796814
1381,102.892631531
1384,112.291313171
1387,93.6431121826
1388,112.028579712
1392,78.763130188
1394,103.822784424
1395,94.230796814
1396,111.747413635
1398,93.9192657471
1399,111.747413635
1400,94.1391372681
1401,94.0462188721
1403,94.2579040527
1404,112.011993408
1406,111.747413635
1407,93.9192657471
1408,111.747413635
1410,78.7463989258
1412,111.747413635
1413,94.230796814
1415,94.3277130127
1420,111.747413635
1422,111.535583496
1423,111.016822815
1424,111.747413635
1425,94.230796814
1426,78.7463989258
1427,94.3277130127
1429,93.7820358276
1430,111.874023438
1431,94.479133606
1432,103.308174133
1434,112.125495911
1437,94.230796814
1438,103.614425659
1440,111.970939636
1441,111.874023438
1442,94.0161819458
1444,111.696846008
1445,94.3277130127
1446,103.614425659
1448,93.6431121826
1453,93.8444747925
1454,111.747413635
1455,94.230796814
1456,112.38822937
1458,111.747413635
1459,93.6431121826
1461,93.9192657471
1465,93.6431121826
1466,112.028579712
1469,94.230796814
1472,93.8444747925
1474,93.9192657471
1477,111.814727783
1479,111.458480835
1482,93.7647323608
1483,78.5901870728
1487,94.230796814
1488,111.874023438
1490,112.028579712
1492,112.291313171
1494,115.660415649
1496,103.265548706
1497,94.2017288208
1499,94.3277130127
1502,93.9192657471
1507,112.38822937
1508,94.2684555054
1509,111.458480835
1511,93.6431121826
1512,111.970939636
1513,115.043960571
1514,103.433799744
1518,111.874023438
1519,93.3353729248
1522,111.874023438
1524,78.5901870728
1527,94.0161819458
1529,93.5251464844
1532,103.308174133
1536,112.128227234
1537,115.660415649
1539,104.102806091
1542,111.874023438
1543,93.9192657471
1544,103.804199219
1545,78.7463989258
1550,93.9192657471
1551,112.334228516
1554,103.614425659
1556,103.614425659
1559,93.5200042725
1560,78.5901870728
1562,94.1041870117
1566,93.3353729248
1567,111.874023438
1569,103.308174133
1570,112.732513428
1571,112.128227234
1574,94.2684555054
1578,103.614425659
1580,93.6431121826
1583,112.125495911
1584,94.2684555054
1585,111.970939636
1586,94.1391372681
1587,111.874023438
1588,93.3353729248
1590,114.903892517
1592,102.937774658
1596,112.135101318
1598,111.696846008
1599,93.9192657471
1604,116.100898743
1606,102.361991882
1607,94.230796814
1608,102.937774658
1609,115.800483704
1611,94.230796814
1613,94.5270462036
1616,94.3277130127
1619,112.168647766
1620,93.2275695801
1621,111.874023438
1622,93.9192657471
1625,111.370506287
1627,115.800483704
1629,112.028579712
1634,94.230796814
1636,93.6999511719
1638,103.308174133
1639,94.0161819458
1641,94.3277130127
1643,94.230796814
1644,103.330841064
1645,115.660415649
1646,93.9192657471
1647,103.614425659
1648,94.1076889038
1652,93.6431121826
1653,111.874023438
1656,94.1453475952
1658,93.9192657471
1659,111.874023438
1661,94.2820205688
1663,94.230796814
1664,112.125495911
1665,94.230796814
1666,103.614425659
1667,102.937774658
1668,78.5901870728
1669,102.937774658
1670,94.230796814
1672,111.874023438
1674,112.125495911
1677,111.874023438
1678,93.544708252
1679,111.874023438
1680,93.9493637085
1683,103.308174133
1686,103.646812439
1687,111.535583496
1689,111.970939636
1690,93.5165023804
1691,115.660415649
1692,112.212661743
1693,94.2684555054
1695,93.9192657471
1696,93.8444747925
1697,111.874023438
1700,103.614425659
1701,94.230796814
1702,111.874023438
1703,93.3353729248
1704,111.970939636
1706,94.3277130127
1707,112.315361023
1708,94.1076889038
1710,94.2046051025
1711,103.308174133
1713,104.23752594
1717,103.308174133
1719,103.614425659
1720,93.9192657471
1722,94.230796814
1725,102.937774658
1726,94.1076889038
1727,103.804527283
1729,111.874023438
1730,93.6431121826
1731,111.598548889
1733,103.614425659
1734,94.230796814
1735,111.535583496
1738,94.5270462036
1742,93.7345581055
1745,112.125495911
1747,94.230796814
1749,94.4633560181
1751,94.4633560181
1752,80.9871902466
1753,103.566253662
1754,94.1518249512
1755,94.4633560181
1756,105.227935791
1758,112.048988342
1759,94.4633560181
1760,105.628433228
1761,113.898468018
1762,94.316734314
1763,111.80279541
1764,90.5508575439
1766,94.6147766113
1768,94.0942306519
1769,81.2700119019
1771,112.457748413
1772,93.7779998779
1773,105.395050049
1774,94.4633560181
1775,112.246650696
1777,112.106582642
1779,94.4633560181
1780,107.740264893
1787,95.1139602661
1788,94.0942306519
1790,94.4633560181
1796,112.106582642
1801,94.0054931641
1803,94.4633560181
1807,112.106582642
1809,112.902427673
1812,94.1518249512
1813,112.106582642
1814,96.1086196899
1815,112.203544617
1816,97.8449172974
1818,94.316734314
1820,94.316734314
1821,113.177856445
1822,94.4633560181
1825,94.1518249512
1826,103.981796265
1828,94.4633560181
1831,103.981796265
1836,113.237243652
1837,94.0942306519
1841,94.1518249512
1844,103.035614014
1848,94.0942306519
1851,106.833396912
1852,94.9654693604
1853,94.0911102295
1854,112.261138916
1856,94.0942306519
1859,112.902427673
1860,94.4633560181
1861,81.2700119019
1863,105.893005371
1865,94.0942306519
1866,106.833396912
1867,94.4633560181
1868,95.1139602661
1872,94.0942306519
1879,94.4633560181
1880,105.773681641
1882,94.0942306519
1885,103.981796265
1887,106.75553894
1888,94.5796890259
1890,112.261138916
1894,94.7596054077
1895,103.981796265
1896,94.5796890259
1897,112.261138916
1900,112.106582642
1901,94.316734314
1902,112.782844543
1905,94.2757415771
1906,111.921875
1912,103.883209229
1915,94.4633560181
1916,104.911148071
1917,94.4633560181
1918,104.963653564
1920,81.1138000488
1923,94.1518249512
1924,103.981796265
1925,94.4633560181
1930,115.87853241
1932,111.979972839
1933,94.1518249512
1934,112.200408936
1935,94.316734314
1940,81.2700119019
1941,94.1518249512
1942,112.360786438
1943,97.9025115967
1944,94.316734314
1945,112.367660522
1948,115.738464355
1949,94.316734314
1952,94.1518249512
1954,95.9239349365
1955,111.979972839
1958,95.1287689209
1959,80.2881546021
1960,111.80279541
1963,94.4633560181
1965,94.0942306519
1968,103.981796265
1969,94.9654693604
1971,94.4633560181
1972,112.106582642
1973,95.7914047241
1975,94.0054931641
1977,93.9095230103
1978,97.8449172974
1979,112.106582642
1981,94.9873504639
1982,112.203544617
1987,112.303192139
1988,94.1321029663
1993,94.0942306519
1997,94.0942306519
1999,94.4633560181
2001,94.7596054077
2002,113.177856445
2003,94.2757415771
2004,82.0820465088
2006,112.106582642
2007,96.255241394
2009,106.080963135
2010,94.4633560181
2013,94.7020111084
2018,80.1035232544
2022,103.883209229
2024,111.913261414
2025,94.4057617188
2026,104.812561035
2030,107.740264893
2031,94.1518249512
2032,103.883209229
2033,94.4633560181
2035,94.316734314
2036,112.106582642
2037,94.0911102295
2040,94.7596054077
2043,112.809326172
2044,106.080963135
2046,103.924201965
2054,112.446456909
2055,94.0942306519
2056,107.740264893
2059,95.9760360718
2060,94.316734314
2062,96.8016815186
2063,112.246650696
2066,94.7596054077
2067,111.613632202
2072,96.6929702759
2073,113.898468018
2074,95.6221313477
2075,114.312728882
2076,94.1518249512
2080,94.2181472778
2082,94.316734314
2085,112.261138916
2087,112.048988342
2091,112.653144836
2092,94.4633560181
2093,107.740264893
2098,94.0942306519
2101,111.80279541
2102,94.316734314
2103,81.2700119019
2105,106.833396912
2106,94.4633560181
2107,114.936538696
2110,94.0942306519
2114,95.6374893188
2115,112.360786438
2117,82.0664749146
2118,94.4633560181
2119,105.893005371
2120,94.4633560181
2122,94.316734314
2123,112.106582642
2126,94.4633560181
2127,103.981796265
2128,94.1518249512
2129,112.106582642
2132,94.9769439697
2135,103.883209229
2138,94.0942306519
2139,115.87853241
2141,112.66394043
2142,94.0942306519
2146,94.4633560181
2151,112.048988342
2157,103.619491577
2159,112.125495911
2162,94.230796814
2164,115.660415649
2167,93.3787994385
2168,111.874023438
2171,93.6431121826
2173,94.230796814
2174,103.804199219
2175,94.0161819458
2178,94.230796814
2180,94.5270462036
2185,111.874023438
2189,93.8524475098
2190,111.535583496
2192,102.937774658
2194,112.945297241
2200,112.851478577
2201,93.8524475098
2203,111.696846008
2204,93.8524475098
2205,111.939613342
2209,112.291313171
2213,103.308174133
2214,93.9192657471
2215,112.125495911
2216,93.8524475098
2218,93.7961578369
2219,103.879638672
2220,94.230796814
2222,93.3353729248
2223,111.874023438
2225,111.970939636
2226,94.1391372681
2230,93.9192657471
2233,111.535583496
2234,111.939613342
2235,93.8524475098
2236,78.5901870728
2237,93.8930740356
2240,113.402763367
2241,93.6431121826
2248,103.614425659
2249,94.230796814
2250,111.750915527
2252,111.874023438
2253,93.8524475098
2254,112.028579712
2256,78.5901870728
2258,93.6431121826
2259,111.874023438
2262,94.5270462036
2265,94.230796814
2266,103.804199219
2269,93.9192657471
2271,94.479133606
2273,93.544708252
2274,111.717811584
2275,93.8524475098
2277,93.9192657471
2279,93.8524475098
2280,78.5901870728
2282,94.5270462036
2283,102.937774658
2288,93.3353729248
2289,112.528297424
2291,94.1076889038
2292,115.800483704
2297,94.230796814
2298,103.308174133
2299,94.1851043701
2300,112.39263916
2301,93.5200042725
2304,94.0161819458
2305,103.308174133
2306,94.5270462036
2308,93.7961578369
2309,112.010620117
2311,93.9192657471
2312,103.614425659
2316,102.937774658
2321,103.308174133
2322,111.696846008
2325,103.308174133
2326,93.4775314331
2329,115.800483704
2330,93.9192657471
2331,102.732391357
2332,111.535583496
2333,94.5270462036
2334,102.937774658
2335,111.133522034
2337,111.939613342
2338,93.7646560669
2340,111.535583496
2342,93.5200042725
2345,93.7169265747
2349,95.688331604
2351,78.5901870728
2352,94.1076889038
2354,111.747413635
2355,114.734100342
2357,111.970939636
2358,94.1324691772
2360,94.3277130127
2361,111.747413635
2364,94.0161819458
2366,95.1143112183
2369,103.434127808
2370,94.230796814
2371,111.535583496
2373,120.045417786
2374,93.9192657471
2376,111.874023438
2378,112.431381226
2382,94.479133606
2383,93.7344818115
2386,103.308174133
2387,94.3277130127
2389,93.8524475098
2390,112.291313171
2392,93.6431121826
2398,111.535583496
2399,94.1076889038
2400,94.4777908325
2401,111.709953308
2402,93.9192657471
2404,93.5165023804
2407,112.38822937
2408,111.717811584
2409,111.874023438
2412,80.5247192383
2413,94.3277130127
2415,93.8930740356
2420,112.275169373
2422,93.9192657471
2423,102.937774658
2426,94.1076889038
2432,93.9192657471
2434,93.6431121826
2435,93.8524475098
2436,111.874023438
2438,112.38822937
2440,112.128227234
2443,93.7926559448
2444,93.6431121826
2447,103.614425659
2450,94.1041870117
2454,93.8227539062
2455,111.970939636
2459,94.5270462036
2460,112.125495911
2463,93.9192657471
2465,93.8524475098
2468,78.7463989258
2469,93.8524475098
2474,93.6416244507
2478,93.6999511719
2480,93.6431121826
2481,113.402763367
2489,94.5270462036
2490,104.005889893
2492,93.5200042725
2496,94.5270462036
2497,112.028579712
2500,94.1076889038
2505,94.5270462036
2507,93.5165023804
2508,111.939613342
2509,94.2046051025
2510,78.9477615356
2513,93.2087631226
2515,94.5270462036
2518,93.7344818115
2519,110.968414307
2520,93.7344818115
2521,111.976722717
2523,111.970939636
2525,93.9192657471
2529,111.939613342
2530,93.8524475098
2533,112.528297424
2535,93.6431121826
2538,102.892631531
2544,112.291313171
2553,111.874023438
2556,93.8930740356
2558,93.3353729248
2559,118.174728394
2560,93.9192657471
2561,111.970939636
2562,93.8524475098
2563,111.652206421
2564,93.6431121826
2565,111.535583496
2567,103.804527283
2572,93.9192657471
2575,94.1076889038
2576,111.874023438
2577,94.0160293579
2578,94.230796814
2579,111.874023438
2580,93.2275695801
2582,112.028579712
2583,93.6431121826
2587,93.8930740356
2589,111.970939636
2590,94.0161819458
2591,111.939613342
2594,94.2684555054
2597,94.230796814
2598,103.614425659
2599,94.3277130127
2600,102.937774658
2602,112.18737793
2603,93.9192657471
2604,103.804527283
2606,111.874023438
2607,78.4635772705
2608,94.4777908325
2613,111.939613342
2614,93.6431121826
2615,111.874023438
2617,112.014091492
2620,93.6431121826
2623,112.128227234
2624,94.1324691772
2627,111.939613342
2629,78.4635772705
2630,93.6431121826
2632,94.230796814
2636,93.5155639648
2639,93.9192657471
2640,104.23752594
2642,111.939613342
2644,103.614425659
2646,112.073638916
2647,93.5155639648
2649,94.0161819458
2650,105.733360291
2652,103.614425659
2653,102.6300354
2655,106.338111877
2657,111.535583496
2659,111.747413635
2662,93.7344818115
2663,113.402763367
2664,94.230796814
2665,103.244026184
2670,94.0161819458
2671,103.308174133
2672,94.2046051025
2675,103.614425659
2677,112.028579712
2679,112.028579712
2683,111.970939636
2684,94.1324691772
2685,93.9192657471
2688,103.308174133
2689,94.230796814
2690,103.123542786
2693,94.0161819458
2694,112.230926514
2697,98.3197860718
2699,94.1076889038
2703,93.8444747925
2705,103.308174133
2709,78.4351577759
2710,93.9192657471
2711,112.282783508
2712,94.2046051025
2713,94.230796814
2714,111.970939636
2715,93.6431121826
2717,93.2087631226
2718,112.171203613
2720,112.39263916
2721,94.0161819458
2726,94.230796814
2728,93.9192657471
2731,102.937774658
2732,111.747413635
2734,93.9311065674
2736,103.614425659
2737,94.230796814
2738,102.937774658
2739,112.125495911
2746,93.7961578369
2749,102.937774658
2751,115.660415649
2752,103.308174133
2753,94.0161819458
2757,104.005889893
2758,94.1076889038
2759,111.717811584
2760,94.0161819458
2762,111.874023438
2764,94.1076889038
2765,112.455078125
2769,111.970939636
2771,112.168647766
2774,94.1324691772
2776,93.7400283813
2777,112.98576355
2778,93.5200042725
2779,112.225143433
2782,93.5200042725
2784,94.1391372681
2787,94.4777908325
2789,94.230796814
2792,93.8152542114
2798,94.5694351196
2799,103.614425659
2800,94.0161819458
2801,78.9477615356
2802,93.6431121826
2804,94.0161819458
2807,103.614425659
2808,94.5694351196
2809,116.134628296
2811,115.043960571
2812,94.0161819458
2814,93.2087631226
2816,94.0161819458
2817,112.39263916
2818,111.717811584
2820,111.872367859
2821,78.7463989258
2822,94.1041870117
2823,103.308174133
2824,94.0161819458
2826,93.6431121826
2829,94.1453475952
2834,93.9192657471
2835,78.5616912842
2838,94.230796814
2839,111.874023438
2840,93.6431121826
2841,111.951049805
2842,94.5270462036
2846,112.487991333
2848,94.230796814
2849,93.6431121826
2850,111.970939636
2851,94.230796814
2853,94.0160293579
2854,111.939613342
2858,112.39263916
2861,94.0745849609
2864,93.5200042725
2865,113.402763367
2866,111.874023438
2867,93.2275695801
2868,111.689315796
2870,111.951049805
2877,94.0161819458
2878,111.939613342
2880,111.874023438
2882,78.5901870728
2883,94.3277130127
2884,103.308174133
2885,93.9192657471
2887,94.5270462036
2888,111.851402283
2889,94.230796814
2890,103.614425659
2891,93.9192657471
2892,115.660415649
2893,94.1728286743
2898,112.265563965
2899,93.9192657471
2900,112.014091492
2901,94.4834899902
2909,94.230796814
2910,111.90196991
2911,111.970939636
2913,112.028579712
2914,94.5954666138
2918,93.4369049072
2919,111.793762207
2920,93.6416244507
2921,111.939613342
2922,94.3334960938
2923,102.937774658
2925,112.610420227
2926,93.2275695801
2927,111.939613342
2929,111.874023438
2933,93.6316223145
2934,112.028579712
2936,112.232017517
2941,102.962402344
2942,93.9192657471
2943,111.717811584
2945,103.308174133
2950,93.3353729248
2951,111.874023438
2953,115.530586243
2954,94.0161819458
2955,103.308174133
2956,94.3277130127
2960,94.479133606
2962,93.7961578369
2963,103.919700623
2964,103.614425659
2966,78.5901870728
2967,94.1324691772
2968,112.125495911
2969,93.2087631226
2971,93.6431121826
2972,94.230796814
2974,93.9192657471
2975,111.970939636
2977,115.660415649
2980,111.874023438
2981,93.8262557983
2983,94.230796814
2984,103.716217041
2985,115.800483704
2986,103.804527283
2987,94.230796814
2989,94.1076889038
2990,111.874023438
2991,94.0161819458
2992,78.7463989258
2995,98.3197860718
2996,103.297279358
3002,112.639411926
3004,111.874023438
3005,115.800483704
3006,94.1076889038
3010,94.3277130127
3011,103.605010986
3014,93.2275695801
3015,93.6431121826
3016,94.230796814
3017,113.176261902
3018,93.9817504883
3021,102.937774658
3024,103.614425659
3028,93.7961578369
3030,93.5200042725
3032,94.0161819458
3039,94.2240219116
3040,103.739570618
3041,94.8027801514
3043,94.1391372681
3044,111.874023438
3046,111.874023438
3055,93.6431121826
3056,111.874023438
3058,93.544708252
3059,112.291313171
3061,115.660415649
3063,103.308174133
3066,94.230796814
3067,103.614425659
3068,78.5901870728
3069,94.0161819458
3072,115.043960571
3073,111.874023438
3074,94.230796814
3077,93.3353729248
