ID,y
1634,94.0563585588
1636,93.4895927994
1638,104.219966914
1639,94.681859419
1641,96.0084348307
1643,95.5280878555
1644,103.868009574
1645,118.697971475
1646,94.8605480824
1647,110.96569556
1648,96.2007958833
1652,92.8182421976
1653,112.910695229
1656,112.861950776
1658,94.1505167529
1659,112.225864468
1661,94.2188170122
1663,92.6541044255
1664,114.643660276
1665,93.8102057109
1666,105.746095679
1667,104.664545273
1668,79.5111405593
1669,102.828647985
1670,94.8232626451
1672,113.419319054
1674,111.755290811
1677,112.649458084
1678,93.2712625167
1679,112.561912051
1680,94.1885838104
1683,105.771594178
1686,109.136754496
1687,111.95732415
1689,111.60733741
1690,99.8932078187
1691,115.615833165
1692,112.770794848
1693,94.5897581093
1695,94.7780492302
1696,95.3383871624
1697,112.176134297
1700,104.866945967
1701,94.1458120955
1702,112.543650338
1703,92.4462042249
1704,113.397991674
1706,96.5271419934
1707,113.932267501
1708,95.0352342667
1710,97.4621692044
1711,104.946107108
1713,105.065650061
1717,104.635690754
1719,104.961286212
1720,93.1372717981
1722,93.4468466592
1725,103.162142096
1726,97.7923303979
1727,103.590817449
1729,111.718928045
1730,93.264381105
1731,111.994652435
1733,104.866999829
1734,94.3501516298
1735,111.618925597
1738,93.8342104497
1742,97.2188475
1745,111.755406696
1747,94.6255590766
1749,95.1298413547
1751,95.3432083662
1752,79.341031437
1753,105.06792707
1754,96.8306839566
1755,93.6447918775
1756,104.879651264
1758,112.224736213
1759,94.4299504656
1760,104.00097747
1761,112.366814416
1762,93.3851950112
1763,110.454635978
1764,90.9401290654
1766,94.4337542496
1768,95.5644592994
1769,78.8176954197
1771,112.777695913
1772,94.3541720736
1773,107.819611652
1774,95.9965385861
1775,111.854431067
1777,113.221702037
1779,94.4725398719
1780,109.017146176
1787,92.8503540624
1788,93.2425486207
1790,96.5535941803
1796,111.623528143
1801,95.0729277089
1803,95.1456983826
1807,113.056466894
1809,115.738017436
1812,92.7725534907
1813,112.233124061
1814,94.1718140423
1815,114.102881934
1816,94.8426492535
1818,95.0651681949
1820,93.506195268
1821,112.814791628
1822,95.2185440637
1825,94.054991599
1826,102.663734883
1828,94.8897850128
1831,104.038682598
1836,112.739346974
1837,93.4207435573
1841,93.7678402664
1844,103.713790879
1848,94.4720896625
1851,103.187402732
1852,95.5396438962
1853,92.8713295124
1854,110.980391554
1856,95.4996666938
1859,115.937398866
1860,96.6629069874
1861,78.3049318193
1863,103.775159939
1865,95.9151491921
1866,103.15836131
1867,92.8786501243
1868,92.8055780613
1872,95.4905261424
1879,93.8657220487
1880,103.951166946
1882,95.2075963107
1885,103.296699991
1887,104.189843764
1888,92.9217228273
1890,120.231638786
1894,95.4809144101
1895,103.258828607
1896,95.3115339528
1897,113.381676221
1900,113.296204681
1901,92.7071281308
1902,112.089578815
1905,94.4699919655
1906,110.501029989
1912,105.42444162
1915,95.1290496109
1916,103.69366314
1917,93.5920301455
1918,102.857588798
1920,80.2474869915
1923,94.3900736125
1924,103.893103252
1925,96.9004193667
1930,116.576970898
1932,114.450226323
1933,93.3322443656
1934,112.04893756
1935,93.1345391792
1940,78.4110005394
1941,92.8506589059
1942,115.63592698
1943,93.928131263
1944,93.0307823395
1945,110.844528667
1948,116.572669238
1949,93.1352000232
1952,93.3569033973
1954,93.7495806137
1955,116.484570309
1958,94.135741301
1959,79.3496654989
1960,110.377497814
1963,95.5825769382
1965,95.103285608
1968,105.066862564
1969,96.4699062919
1971,93.7236314429
1972,112.583256402
1973,92.2514385417
1975,93.0828596158
1977,95.174692163
1978,93.8377128846
1979,111.052584526
1981,92.5574232436
1982,112.991104828
1987,113.982544212
1988,92.6830041531
1993,95.3715544184
1997,94.0800510013
1999,94.7697831639
2001,94.3871809967
2002,112.66240675
2003,92.5906835435
2004,78.9462539597
2006,112.543769999
2007,94.2012275372
2009,106.374779902
2010,93.4576017875
2013,94.1228199557
2018,77.7527668583
2022,105.32718357
2024,112.779519414
2025,94.3243873148
2026,105.443413791
2030,107.197102421
2031,94.2841256566
2032,105.415412156
2033,95.4483109648
2035,93.6108955316
2036,113.145969066
2037,92.6665733126
2040,95.0630507725
2043,114.720569225
2044,103.958249487
2046,104.231537149
2054,111.547091177
2055,94.523549498
2056,107.958364733
2059,93.0328352589
2060,93.175975626
2062,99.8553440176
2063,112.672234065
2066,94.334909744
2067,115.554386377
2072,95.6649560881
2073,111.790314726
2074,96.8350388768
2075,115.668774486
2076,94.2505537067
2080,95.5913995474
2082,93.6834591699
2085,110.904848891
2087,112.310233922
2091,114.696490286
2092,95.0465701304
2093,109.942570564
2098,94.1614129506
2101,110.414511775
2102,95.431841782
2103,78.3936808299
2105,103.68815122
2106,93.6555896412
2107,116.661519725
2110,93.9531689139
2114,93.9507647263
2115,115.943087976
2117,80.9824803104
2118,92.9457116848
2119,103.925973327
2120,94.0069635635
2122,94.4186690966
2123,112.012837516
2126,93.7883883843
2127,103.960790064
2128,93.9861787036
2129,113.839620333
2132,95.8211778139
2135,103.334930652
2138,95.5659696958
2139,116.464114696
2141,112.159094044
2142,93.6050503368
2146,96.275122884
2151,112.392200133
2157,105.998284486
2159,118.266517951
2162,92.9354700944
2164,114.709865736
2167,93.0488962942
2168,111.999898646
2171,96.7862752612
2173,94.9039402128
2174,103.9416865
2175,93.4200841021
2178,95.7399351187
2180,95.713970926
2185,114.156453263
2189,94.146802982
2190,114.642340064
2192,102.768889379
2194,113.091243912
2200,113.668263333
2201,94.1964498481
2203,112.817165287
2204,94.1340604081
2205,112.18390422
2209,112.985924972
2213,103.870326194
2214,95.2090242605
2215,113.636822931
2216,94.1703103982
2218,93.9390474221
2219,105.039154691
2220,94.250225957
2222,94.3484186371
2223,112.082367446
2225,111.01613136
2226,96.8380722985
2230,95.7311370727
2233,113.378715242
2234,111.118136289
2235,93.7340080619
2236,79.3083582883
2237,93.308354536
2240,115.326636351
2241,96.0166704197
2248,105.716725311
2249,93.8899688944
2250,111.336536172
2252,112.799287816
2253,93.8352498695
2254,112.880190235
2256,81.637682563
2258,95.5065407258
2259,113.463707987
2262,97.0425194602
2265,95.2792290406
2266,104.027878405
2269,94.2312818127
2271,94.6400164615
2273,94.9597395008
2274,114.160428014
2275,93.5738468077
2277,94.115894729
2279,93.7103677195
2280,78.0571416937
2282,95.6926762089
2283,103.174051757
2288,92.9924587403
2289,112.990334927
2291,95.963288614
2292,116.336709688
2297,95.7517768195
2298,104.640765681
2299,95.7884499271
2300,112.345051989
2301,93.9147686387
2304,95.4995443449
2305,103.390418263
2306,97.0639972557
2308,93.5396751013
2309,115.004059291
2311,100.944329668
2312,103.139061875
2316,102.795198819
2321,102.805596807
2322,111.617352474
2325,103.322353546
2326,94.222181397
2329,116.336770078
2330,93.7071841455
2331,102.836753824
2332,112.882997952
2333,97.0640413245
2334,103.50900938
2335,110.670438296
2337,110.251949756
2338,93.6985113262
2340,112.883011009
2342,104.89390635
2345,96.1903025434
2349,95.9821922037
2351,79.8380121593
2352,94.8256654755
2354,112.45430529
2355,116.066157938
2357,111.169026725
2358,95.2671409002
2360,94.0209222941
2361,112.454316716
2364,94.1405133073
2366,94.9250894484
2369,104.865974771
2370,95.0264787312
2371,113.106124414
2373,114.837414458
2374,93.6001090664
2376,111.864936139
2378,110.933549045
2382,95.1635141543
2383,93.2610717535
2386,102.60235232
2387,95.9297523601
2389,104.39280482
2390,112.011756633
2392,93.4969179315
2398,112.767543237
2399,93.3046328734
2400,95.4694353541
2401,110.905007762
2402,93.7558695157
2404,97.7754842693
2407,111.843809698
2408,111.793635557
2409,115.954406621
2412,80.8240456495
2413,93.6868501757
2415,96.1761360457
2420,110.17551852
2422,94.058354777
2423,102.71856581
2426,96.2520655387
2432,94.9341303506
2434,92.9684312212
2435,108.117851422
2436,112.063500596
2438,111.281866575
2440,111.669392465
2443,93.6200054701
2444,93.2730361059
2447,104.780824716
2450,93.8870824775
2454,94.9339051133
2455,114.131706307
2459,99.2065553822
2460,112.200397048
2463,93.9544604207
2465,94.5284564476
2468,78.5913306021
2469,92.4247295109
2474,93.0748928516
2478,93.1045686608
2480,92.0561071043
2481,115.062182904
2489,98.9424666936
2490,104.773853241
2492,92.7374681553
2496,97.7060061831
2497,113.239492484
2500,93.7793165599
2505,98.5819123801
2507,97.6356426005
2508,110.573724533
2509,93.8047601386
2510,78.6853473543
2513,92.7264859898
2515,97.7784015883
2518,92.9578308561
2519,112.245068616
2520,92.9578341205
2521,111.667028905
2523,112.943543853
2525,93.3020254761
2529,110.32352329
2530,92.5155665228
2533,111.322651582
2535,95.0207293676
2538,104.265779093
2544,109.402716909
2553,113.213280818
2556,93.4512169867
2558,92.5071353883
2559,116.528395716
2560,92.8810861541
2561,114.040885769
2562,92.6838325616
2563,112.042688336
2564,92.8359028582
2565,112.883388418
2567,104.723263782
2572,94.1111113626
2575,94.3605154523
2576,117.423649663
2577,94.9147401005
2578,93.8594251948
2579,112.536407045
2580,93.3430912127
2582,115.220035855
2583,94.1627516559
2587,94.0834279647
2589,112.885671395
2590,94.5605392531
2591,110.375479153
2594,93.8071795649
2597,94.596630552
2598,104.970521639
2599,93.7976528478
2600,103.020881979
2602,112.580337793
2603,94.1237537129
2604,103.902760939
2606,111.2403086
2607,77.6184633025
2608,93.94573391
2613,110.595281614
2614,94.8157916166
2615,112.757315434
2617,111.338001394
2620,95.2771636635
2623,113.721200961
2624,93.3869705149
2627,110.595304465
2629,77.6184992104
2630,103.655728546
2632,94.4035498557
2636,95.537308424
2639,92.9598232163
2640,104.607151137
2642,110.363919938
2644,106.018492163
2646,111.733054465
2647,97.8300039676
2649,94.0741239393
2650,108.040865994
2652,105.353437058
2653,102.624805398
2655,110.022235906
2657,111.900502805
2659,111.699395549
2662,93.3941355095
2663,115.342984481
2664,93.4059265972
2665,102.426703623
2670,95.1350261129
2671,103.008720821
2672,95.0301624211
2675,104.855983076
2677,112.451118079
2679,114.075544486
2683,112.437505864
2684,94.0433126657
2685,94.4789795123
2688,102.964414096
2689,93.8190227972
2690,103.979541375
2693,96.8444339797
2694,112.021438239
2697,94.5167552996
2699,95.4452947105
2703,99.1786706747
2705,103.484342727
2709,79.4571083827
2710,93.5431933014
2711,112.345953816
2712,97.2508671126
2713,95.6596923713
2714,111.608303662
2715,98.0547278206
2717,93.5626658954
2718,111.561520554
2720,113.159671646
2721,94.5482746633
2726,93.9092121602
2728,93.2906930419
2731,102.861317577
2732,109.815610429
2734,96.571269682
2736,102.437237725
2737,94.9182711082
2738,102.991161369
2739,116.750678231
2746,92.9775627111
2749,103.318017569
2751,121.477662953
2752,105.083812454
2753,92.6374874835
2757,105.121603636
2758,95.1694463886
2759,115.355675289
2760,101.132112725
2762,111.073597094
2764,93.4679730491
2765,111.02891322
2769,111.802109615
2771,111.812632767
2774,93.4757369598
2776,93.6589722756
2777,117.129410176
2778,93.7502720069
2779,114.918495083
2782,94.6042397302
2784,94.8675247891
2787,97.8278874481
2789,94.6105633982
2792,94.3023200349
2798,94.683960541
2799,103.608399555
2800,97.3254561677
2801,77.7138128436
2802,100.164100764
2804,93.1702538516
2807,103.236954485
2808,94.8776090686
2809,116.172435062
2811,116.444558354
2812,96.4203391138
2814,92.6064274524
2816,97.045840217
2817,113.73919561
2818,111.880598965
2820,111.776563641
2821,80.124161991
2822,94.434204781
2823,103.280962927
2824,93.8573686622
2826,99.7070576152
2829,93.7480466742
2834,94.6087556798
2835,78.3189500934
2838,94.3461965073
2839,112.733139172
2840,95.5300304001
2841,111.84363961
2842,95.6161569784
2846,114.714803128
2848,95.2573235713
2849,93.6740713098
2850,111.586285953
2851,93.8098083298
2853,97.3343081724
2854,110.726473051
2858,115.616313765
2861,95.7234367082
2864,95.7969418094
2865,115.109959306
2866,110.970635769
2867,92.2805537751
2868,112.648257491
2870,111.662535184
2877,103.422339447
2878,110.7317337
2880,112.287946719
2882,77.7937596065
2883,94.6378221557
2884,102.527103424
2885,99.5545004424
2887,95.488078787
2888,110.774146764
2889,96.961423617
2890,102.912295395
2891,100.825391473
2892,118.768187505
2893,95.2368758897
2898,112.320071365
2899,93.6582876636
2900,113.833574211
2901,95.8401281116
2909,95.0646931684
2910,111.983907823
2911,112.868928126
2913,112.934389749
2914,97.0337946217
2918,94.6392919962
2919,111.298751375
2920,94.0324147832
2921,110.731803883
2922,93.8855169578
2923,105.201904805
2925,111.981970266
2926,92.3976770572
2927,110.910009599
2929,112.127685769
2933,93.5297442325
2934,112.073279326
2936,112.943844843
2941,104.090832816
2942,93.4490149219
2943,111.341048097
2945,104.808357437
2950,93.0202046465
2951,111.751717672
2953,114.712705545
2954,94.1550331472
2955,103.429453855
2956,94.3077662936
2960,94.3267390769
2962,93.6421087024
2963,105.644660739
2964,104.380260995
2966,78.8595739276
2967,95.3046658051
2968,111.789672602
2969,93.4858478336
2971,95.3457667748
2972,95.5286303863
2974,94.8410954585
2975,112.044886794
2977,120.488612249
2980,114.930427904
2981,92.4880874238
2983,94.940627343
2984,103.06705765
2985,116.046548817
2986,105.528409372
2987,95.2865784223
2989,94.7936432614
2990,111.74023924
2991,100.042438922
2992,79.2967554764
2995,95.7618953124
2996,102.234884158
3002,112.79877955
3004,112.41726466
3005,115.944317056
3006,95.6761113362
3010,95.608846625
3011,103.902039816
3014,92.9978177075
3015,93.6231753415
3016,93.618742771
3017,111.742256408
3018,95.8188806126
3021,102.382226814
3024,105.247641574
3028,92.8944862504
3030,96.0320612719
3032,93.2144379853
3039,94.5652833217
3040,108.209285693
3041,96.3310789826
3043,97.0796298553
3044,112.594292725
3046,111.459555243
3055,94.1227987876
3056,112.677665681
3058,93.7262145847
3059,112.156294067
3061,119.057652188
3063,105.7469501
3066,93.6344965575
3067,105.27578793
3068,78.9703518157
